filename,answer
data/train_images\train_06248.png,6gfqtg7h
data/train_images\train_06249.png,zlqeiro0
data/train_images\train_06250.png,8xgyh6k9
data/train_images\train_06251.png,g1iq76pr
data/train_images\train_06252.png,77nthge1
data/train_images\train_06253.png,sfxustbr
data/train_images\train_06254.png,m57pmm0t
data/train_images\train_06255.png,okdzgeuj
data/train_images\train_06256.png,texy8dmg
data/train_images\train_06257.png,s9hdtroj
data/train_images\train_06258.png,wjurrk71
data/train_images\train_06259.png,vxc8act4
data/train_images\train_06260.png,98grupbo
data/train_images\train_06261.png,t2ypzk78
data/train_images\train_06262.png,lzx4q8of
data/train_images\train_06263.png,ch1ltole
data/train_images\train_06264.png,iekc4zew
data/train_images\train_06265.png,xrb00xp2
data/train_images\train_06266.png,7j432da1
data/train_images\train_06267.png,miob93my
data/train_images\train_06268.png,fnce98nf
data/train_images\train_06269.png,x0nrq277
data/train_images\train_06270.png,etf7g2qe
data/train_images\train_06271.png,hcbf0vbz
data/train_images\train_06272.png,9j9l4myi
data/train_images\train_06273.png,yhuivg9z
data/train_images\train_06274.png,c2wou0js
data/train_images\train_06275.png,msajv3re
data/train_images\train_06276.png,9qljmfdx
data/train_images\train_06277.png,qwjk4smt
data/train_images\train_06278.png,wbco3uqh
data/train_images\train_06279.png,bp7po9st
data/train_images\train_06280.png,utgj1n8i
data/train_images\train_06281.png,ftkf7ugl
data/train_images\train_06282.png,iubsyfb8
data/train_images\train_06283.png,cx9xscnk
data/train_images\train_06284.png,l4zyfia1
data/train_images\train_06285.png,4qrcbbg8
data/train_images\train_06286.png,prk5skfq
data/train_images\train_06287.png,jtp9h139
data/train_images\train_06288.png,f9txmjqp
data/train_images\train_06289.png,6i0ttcp0
data/train_images\train_06290.png,1vwteh6y
data/train_images\train_06291.png,5f8nswhw
data/train_images\train_06292.png,yatje1la
data/train_images\train_06293.png,o6q3z0z3
data/train_images\train_06294.png,g4jzm08l
data/train_images\train_06295.png,vpd4n192
data/train_images\train_06296.png,4hyef2l0
data/train_images\train_06297.png,pi88tnhd
data/train_images\train_06298.png,augmysrn
data/train_images\train_06299.png,yzrbgwvn
data/train_images\train_06300.png,g0gtpf48
data/train_images\train_06301.png,trpo01wu
data/train_images\train_06302.png,rnwlza0w
data/train_images\train_06303.png,uowj09io
data/train_images\train_06304.png,glacce7s
data/train_images\train_06305.png,abatfebi
data/train_images\train_06306.png,0bvum9bu
data/train_images\train_06307.png,bpcq4adq
data/train_images\train_06308.png,tjqmuz16
data/train_images\train_06309.png,gbol0sws
data/train_images\train_06310.png,qpbq7ea3
data/train_images\train_06311.png,mfk5a38e
data/train_images\train_06312.png,q4cyyf66
data/train_images\train_06313.png,x7vj10pk
data/train_images\train_06314.png,tnowxzo4
data/train_images\train_06315.png,efsaa6az
data/train_images\train_06316.png,h7pgsrd1
data/train_images\train_06317.png,i3ggl0xt
data/train_images\train_06318.png,ir26xf9z
data/train_images\train_06319.png,jbmerntp
data/train_images\train_06320.png,3czbamd9
data/train_images\train_06321.png,tnxjvih8
data/train_images\train_06322.png,8suke8xo
data/train_images\train_06323.png,7i88mmsx
data/train_images\train_06324.png,sn1qdyd7
data/train_images\train_06325.png,i0egb0kj
data/train_images\train_06326.png,twaywdsz
data/train_images\train_06327.png,6kd7gi80
data/train_images\train_06328.png,9qc588i4
data/train_images\train_06329.png,rbbnom23
data/train_images\train_06330.png,rgucbfnx
data/train_images\train_06331.png,rl47vz0p
data/train_images\train_06332.png,aep3a8n5
data/train_images\train_06333.png,d34gu5z9
data/train_images\train_06334.png,lphuivl9
data/train_images\train_06335.png,yh8u9ewo
data/train_images\train_06336.png,usoxlopj
data/train_images\train_06337.png,ljvnkygo
data/train_images\train_06338.png,3u1xmm1b
data/train_images\train_06339.png,h3txz1nw
data/train_images\train_06340.png,8jkd4bs4
data/train_images\train_06341.png,kut7646p
data/train_images\train_06342.png,9743p2kr
data/train_images\train_06343.png,4wg7s7dx
data/train_images\train_06344.png,d9qdakg8
data/train_images\train_06345.png,rhclq9dw
data/train_images\train_06346.png,cjtac15d
data/train_images\train_06347.png,i4yge3vj
data/train_images\train_06348.png,ad3i2xfm
data/train_images\train_06349.png,w55uqrfk
data/train_images\train_06350.png,xz8lc007
data/train_images\train_06351.png,pud6w0h6
data/train_images\train_06352.png,7wprb98d
data/train_images\train_06353.png,s0yvzvas
data/train_images\train_06354.png,i754nput
data/train_images\train_06355.png,2utcnowe
data/train_images\train_06356.png,0uufzqqa
data/train_images\train_06357.png,43p2m727
data/train_images\train_06358.png,0nvp8v6r
data/train_images\train_06359.png,ry2wa6l0
data/train_images\train_06360.png,oexir4ii
data/train_images\train_06361.png,qkdxgrs3
data/train_images\train_06362.png,qqxt7jo0
data/train_images\train_06363.png,1f997eia
data/train_images\train_06364.png,l2yv2s59
data/train_images\train_06365.png,917v3m13
data/train_images\train_06366.png,o1bsh3bv
data/train_images\train_06367.png,uczv0pgx
data/train_images\train_06368.png,c0ilwur6
data/train_images\train_06369.png,qw8k0rep
data/train_images\train_06370.png,1ktlvihn
data/train_images\train_06371.png,20bwd7w2
data/train_images\train_06372.png,18gavfxc
data/train_images\train_06373.png,6i4n4pcy
data/train_images\train_06374.png,wseejmv2
data/train_images\train_06375.png,f6rcsv79
data/train_images\train_06376.png,fcdtxbb7
data/train_images\train_06377.png,n5wrk7rz
data/train_images\train_06378.png,6k4mkd98
data/train_images\train_06379.png,47mvo9kw
data/train_images\train_06380.png,mogyniol
data/train_images\train_06381.png,oaqkhg24
data/train_images\train_06382.png,a9dnoq3x
data/train_images\train_06383.png,w4wyrw3h
data/train_images\train_06384.png,c2f8j7jv
data/train_images\train_06385.png,ylmaaj80
data/train_images\train_06386.png,csb57vvj
data/train_images\train_06387.png,0n2h7dbw
data/train_images\train_06388.png,u5p86k18
data/train_images\train_06389.png,jqavd2xn
data/train_images\train_06390.png,7dnhu0fi
data/train_images\train_06391.png,8ol9etn0
data/train_images\train_06392.png,e95vz90f
data/train_images\train_06393.png,16h5p51e
data/train_images\train_06394.png,h7xgnour
data/train_images\train_06395.png,oyuawdrw
data/train_images\train_06396.png,6fi9le0n
data/train_images\train_06397.png,cnmg14zz
data/train_images\train_06398.png,9zw1z9yu
data/train_images\train_06399.png,d2xd3ttv
data/train_images\train_06400.png,gtekt3dh
data/train_images\train_06401.png,erhpxxz9
data/train_images\train_06402.png,xx5fzhfe
data/train_images\train_06403.png,fpq50o0f
data/train_images\train_06404.png,jk9727tr
data/train_images\train_06405.png,vjqzpljc
data/train_images\train_06406.png,mvybygmg
data/train_images\train_06407.png,iekjti0e
data/train_images\train_06408.png,8n71xvr7
data/train_images\train_06409.png,jetelq6p
data/train_images\train_06410.png,mzdpgah3
data/train_images\train_06411.png,pewk7fsv
data/train_images\train_06412.png,eegs19il
data/train_images\train_06413.png,peb94sar
data/train_images\train_06414.png,sas6gb3m
data/train_images\train_06415.png,wazv1hmj
data/train_images\train_06416.png,uh0r2e4u
data/train_images\train_06417.png,gdaygru2
data/train_images\train_06418.png,44u236i2
data/train_images\train_06419.png,y0jhpbgg
data/train_images\train_06420.png,baxrbi1d
data/train_images\train_06421.png,dm6tfns6
data/train_images\train_06422.png,uv3fytem
data/train_images\train_06423.png,2f4onb8v
data/train_images\train_06424.png,z8kkd2d9
data/train_images\train_06425.png,6ik7ziem
data/train_images\train_06426.png,yxadluss
data/train_images\train_06427.png,h1z97ytx
data/train_images\train_06428.png,wcl7xg33
data/train_images\train_06429.png,y6y7v62c
data/train_images\train_06430.png,up5rb9vd
data/train_images\train_06431.png,x0bnh36w
data/train_images\train_06432.png,e7gj81dl
data/train_images\train_06433.png,87xpi79x
data/train_images\train_06434.png,ytcdmf6e
data/train_images\train_06435.png,4z1wmjze
data/train_images\train_06436.png,fzluehoo
data/train_images\train_06437.png,keihqj90
data/train_images\train_06438.png,zuced6if
data/train_images\train_06439.png,jjfmj73l
data/train_images\train_06440.png,xvxeusx4
data/train_images\train_06441.png,cqekiu6b
data/train_images\train_06442.png,xhnztvb9
data/train_images\train_06443.png,wbb5bavo
data/train_images\train_06444.png,tvzg86dq
data/train_images\train_06445.png,8g2k14ib
data/train_images\train_06446.png,mm3uxpae
data/train_images\train_06447.png,ndupnd29
data/train_images\train_06448.png,v3anhrum
data/train_images\train_06449.png,mtvdn4p0
data/train_images\train_06450.png,l58jqs21
data/train_images\train_06451.png,ot0aw205
data/train_images\train_06452.png,9zygcqwh
data/train_images\train_06453.png,r1e0e8gm
data/train_images\train_06454.png,texzwe0q
data/train_images\train_06455.png,dndb94lj
data/train_images\train_06456.png,q22ajxf9
data/train_images\train_06457.png,v5ldmkmk
data/train_images\train_06458.png,9u9mvcu6
data/train_images\train_06459.png,a49xjyva
data/train_images\train_06460.png,kxlug0n3
data/train_images\train_06461.png,pi6w3802
data/train_images\train_06462.png,92yqo0rz
data/train_images\train_06463.png,4xg8i41r
data/train_images\train_06464.png,va7muden
data/train_images\train_06465.png,crtplyw0
data/train_images\train_06466.png,bdffe1oh
data/train_images\train_06467.png,6xm6aqwq
data/train_images\train_06468.png,4ms4h2pg
data/train_images\train_06469.png,xjeq4ay9
data/train_images\train_06470.png,4eh1ewcf
data/train_images\train_06471.png,5yb35o0a
data/train_images\train_06472.png,qt1zni1m
data/train_images\train_06473.png,kslo87tq
data/train_images\train_06474.png,gdst7inu
data/train_images\train_06475.png,dfz7ons1
data/train_images\train_06476.png,ngwzhed1
data/train_images\train_06477.png,t2bas5dz
data/train_images\train_06478.png,63mj3y68
data/train_images\train_06479.png,1ddt8yk4
data/train_images\train_06480.png,cuc6jzmn
data/train_images\train_06481.png,rpnuzfhq
data/train_images\train_06482.png,dr0bkn8y
data/train_images\train_06483.png,e9pn93zg
data/train_images\train_06484.png,9bekgi8d
data/train_images\train_06485.png,9l9xg28m
data/train_images\train_06486.png,dvwwfcce
data/train_images\train_06487.png,9f1a2wyh
data/train_images\train_06488.png,b3pjb8ze
data/train_images\train_06489.png,1r1y9ccw
data/train_images\train_06490.png,e81oblxb
data/train_images\train_06491.png,v36tomat
data/train_images\train_06492.png,vhygqzt3
data/train_images\train_06493.png,60amhltt
data/train_images\train_06494.png,7r9v0pq2
data/train_images\train_06495.png,lhmvfuji
data/train_images\train_06496.png,c51miquy
data/train_images\train_06497.png,5ccbsyqy
data/train_images\train_06498.png,effxjjuk
data/train_images\train_06499.png,q22ts2ow
data/train_images\train_06500.png,5l8cjenf
data/train_images\train_06501.png,0dezrh2d
data/train_images\train_06502.png,itp2xe1h
data/train_images\train_06503.png,vln7wfmu
data/train_images\train_06504.png,ehg832p4
data/train_images\train_06505.png,h78qa4wh
data/train_images\train_06506.png,oobr88u3
data/train_images\train_06507.png,dxx8tf7u
data/train_images\train_06508.png,d4h7lpwk
data/train_images\train_06509.png,wlabsmyj
data/train_images\train_06510.png,e8m1wfq7
data/train_images\train_06511.png,17y5gise
data/train_images\train_06512.png,6jn59c4j
data/train_images\train_06513.png,vmxcj0ij
data/train_images\train_06514.png,lmaefcwy
data/train_images\train_06515.png,s8kdc885
data/train_images\train_06516.png,itszauf7
data/train_images\train_06517.png,fbz753p6
data/train_images\train_06518.png,vb23otzf
data/train_images\train_06519.png,fzqc7xv9
data/train_images\train_06520.png,rhykxgxv
data/train_images\train_06521.png,v0fhlgem
data/train_images\train_06522.png,j9pjpicr
data/train_images\train_06523.png,lpkhdsgc
data/train_images\train_06524.png,06l8zg6m
data/train_images\train_06525.png,lid37062
data/train_images\train_06526.png,tl3lf3v2
data/train_images\train_06527.png,a830bf9s
data/train_images\train_06528.png,2u8u23wu
data/train_images\train_06529.png,zonuabwm
data/train_images\train_06530.png,15gm80bg
data/train_images\train_06531.png,h9dj8d37
data/train_images\train_06532.png,iqqf6z6b
data/train_images\train_06533.png,95wmgw2a
data/train_images\train_06534.png,8u9vp0sc
data/train_images\train_06535.png,7sv71amj
data/train_images\train_06536.png,5k1swl1r
data/train_images\train_06537.png,das12q31
data/train_images\train_06538.png,4czovfv7
data/train_images\train_06539.png,hwuwosyl
data/train_images\train_06540.png,roiaw9uq
data/train_images\train_06541.png,xddl9u16
data/train_images\train_06542.png,kq8n3qdm
data/train_images\train_06543.png,2kon8u3h
data/train_images\train_06544.png,pnic9e82
data/train_images\train_06545.png,n39ecrpr
data/train_images\train_06546.png,rfoi0hla
data/train_images\train_06547.png,4ax2uhej
data/train_images\train_06548.png,yccd0bcq
data/train_images\train_06549.png,kju9yudv
data/train_images\train_06550.png,35gsgcj2
data/train_images\train_06551.png,tj20sarv
data/train_images\train_06552.png,qxnjgyfj
data/train_images\train_06553.png,yycgwdl2
data/train_images\train_06554.png,kove5rzu
data/train_images\train_06555.png,f21zzspa
data/train_images\train_06556.png,57i3k0mu
data/train_images\train_06557.png,85bg6ahs
data/train_images\train_06558.png,9o4s8uk7
data/train_images\train_06559.png,fspen8zj
data/train_images\train_06560.png,6d553qbk
data/train_images\train_06561.png,lm6wg6a1
data/train_images\train_06562.png,at2eyf8a
data/train_images\train_06563.png,ygraw0tw
data/train_images\train_06564.png,pwhvf8es
data/train_images\train_06565.png,dwh83316
data/train_images\train_06566.png,zfffkec1
data/train_images\train_06567.png,ochsxc1v
data/train_images\train_06568.png,vty9fygg
data/train_images\train_06569.png,7k19evqb
data/train_images\train_06570.png,z1of6dxq
data/train_images\train_06571.png,1l84cjx3
data/train_images\train_06572.png,jerz5967
data/train_images\train_06573.png,w921fgmy
data/train_images\train_06574.png,qbrs3xs2
data/train_images\train_06575.png,pji0159o
data/train_images\train_06576.png,axta8r80
data/train_images\train_06577.png,n18ms680
data/train_images\train_06578.png,6l4ilih1
data/train_images\train_06579.png,vbi09v82
data/train_images\train_06580.png,cp0yq18g
data/train_images\train_06581.png,75e06qwf
data/train_images\train_06582.png,t52mfx1l
data/train_images\train_06583.png,eqi9fc4y
data/train_images\train_06584.png,7cqwloqk
data/train_images\train_06585.png,ie6qkky2
data/train_images\train_06586.png,2ubz8zrr
data/train_images\train_06587.png,60si399u
data/train_images\train_06588.png,ey09ahk6
data/train_images\train_06589.png,r92z2a3w
data/train_images\train_06590.png,g1i77gnh
data/train_images\train_06591.png,3i0d7u2b
data/train_images\train_06592.png,1ts46t1t
data/train_images\train_06593.png,zu9qegu5
data/train_images\train_06594.png,rbv6i2x4
data/train_images\train_06595.png,o5dbgjpq
data/train_images\train_06596.png,ohbicncu
data/train_images\train_06597.png,jobxz804
data/train_images\train_06598.png,3jjctcdj
data/train_images\train_06599.png,f2gmqads
data/train_images\train_06600.png,brmk4af0
data/train_images\train_06601.png,77gy3fy4
data/train_images\train_06602.png,g207yi5z
data/train_images\train_06603.png,hcn8ifq1
data/train_images\train_06604.png,2pqqxsja
data/train_images\train_06605.png,g787l6k1
data/train_images\train_06606.png,cntjx82v
data/train_images\train_06607.png,rpk92wu1
data/train_images\train_06608.png,rg1l1v69
data/train_images\train_06609.png,6dab4qi5
data/train_images\train_06610.png,9s90hxct
data/train_images\train_06611.png,yb6gcswi
data/train_images\train_06612.png,yf9jknxm
data/train_images\train_06613.png,8168p6z4
data/train_images\train_06614.png,k230q3qa
data/train_images\train_06615.png,7uq10ea1
data/train_images\train_06616.png,ervtfqdu
data/train_images\train_06617.png,lz44hbr4
data/train_images\train_06618.png,rbcsc876
data/train_images\train_06619.png,h282epcg
data/train_images\train_06620.png,6gz10vgp
data/train_images\train_06621.png,215krgt5
data/train_images\train_06622.png,sb65mzcj
